,TSLA,AAPL,NVDA
2017-06-29,24.049999237060547,33.584957122802734,3.621906280517578
2017-06-30,24.107332229614258,33.66443634033203,3.5695581436157227
2017-07-03,23.507999420166016,33.542884826660156,3.440415859222412
2017-07-05,21.805999755859375,33.68080139160156,3.5322721004486084
2017-07-06,20.588666915893555,33.362918853759766,3.5428900718688965
2017-07-07,20.881332397460938,33.70183181762695,3.6238820552825928
2017-07-10,21.06999969482422,33.90753936767578,3.79524827003479
2017-07-11,21.814666748046875,34.01739501953125,3.849078416824341
2017-07-12,21.968000411987305,34.06649398803711,4.012790203094482
2017-07-13,21.560667037963867,34.540985107421875,3.966367483139038
2017-07-14,21.851999282836914,34.83784484863281,4.073039531707764
2017-07-17,21.30466651916504,34.95940017700195,4.0557541847229
2017-07-18,21.882667541503906,35.08095932006836,4.0979790687561035
2017-07-19,21.68400001525879,35.300682067871094,4.076744556427002
2017-07-20,21.994667053222656,35.1417236328125,4.136004447937012
2017-07-21,21.893333435058594,35.12537384033203,4.150821208953857
2017-07-24,22.834667205810547,35.55077362060547,4.102671146392822
2017-07-25,22.639999389648438,35.702720642089844,4.082916736602783
2017-07-26,22.92333221435547,35.871028900146484,4.130079746246338
2017-07-27,22.297332763671875,35.193145751953125,3.9937756061553955
2017-07-28,22.33799934387207,34.94538497924805,4.059211254119873
2017-07-31,21.564666748046875,34.765384674072266,4.012790203094482
2017-08-01,21.30466651916504,35.073944091796875,4.061681270599365
2017-08-02,21.72599983215332,36.73120880126953,4.059211254119873
2017-08-03,23.139333724975586,36.36423873901367,4.110818862915039
2017-08-04,23.79400062561035,36.555908203125,4.128845691680908
2017-08-07,23.67799949645996,37.1215705871582,4.255764007568359
2017-08-08,24.347999572753906,37.418426513671875,4.205145835876465
2017-08-09,24.235332489013672,37.64750671386719,4.249838352203369
2017-08-10,23.69333267211914,36.448368072509766,4.067854881286621
2017-08-11,23.857999801635742,36.95524978637695,3.851052761077881
2017-08-14,24.253332138061523,37.511409759521484,4.158229827880859
2017-08-15,24.155332565307617,37.92206954956055,4.123164653778076
2017-08-16,24.194000244140625,37.769535064697266,4.077976703643799
2017-08-17,23.461332321166992,37.04441833496094,3.9871091842651367
2017-08-18,23.163999557495117,36.95992660522461,3.9878506660461426
2017-08-21,22.52400016784668,36.891883850097656,3.929823637008667
2017-08-22,22.75666618347168,37.49497985839844,4.017310619354248
2017-08-23,23.51799964904785,37.54191207885742,4.09763240814209
2017-08-24,23.528667449951172,37.37530517578125,4.082556247711182
2017-08-25,23.203332901000977,37.51374816894531,4.048450469970703
2017-08-28,23.04400062561035,37.891563415527344,4.07711935043335
2017-08-29,23.157333374023438,38.2294807434082,4.070446491241455
2017-08-30,23.545333862304688,38.332733154296875,4.094666004180908
2017-08-31,23.726667404174805,38.48527908325195,4.187592506408691
2017-09-01,23.69333267211914,38.49699401855469,4.212801456451416
2017-09-05,23.305999755859375,38.034706115722656,4.1003522872924805
2017-09-06,22.968666076660156,37.99483108520508,4.097878456115723
2017-09-07,23.374000549316406,37.84227752685547,4.116910457611084
2017-09-08,22.893333435058594,37.225120544433594,4.0454864501953125
2017-09-11,24.246000289916992,37.89860916137695,4.176717758178711
2017-09-12,24.183332443237305,37.74842071533203,4.1917948722839355
2017-09-13,24.415332794189453,37.46446990966797,4.210577011108398
2017-09-14,25.176000595092773,37.14297866821289,4.186604976654053
2017-09-15,25.320667266845703,37.51844787597656,4.451294422149658
2017-09-18,25.666667938232422,37.2344970703125,4.635169506072998
2017-09-19,25.00666618347168,37.24856185913086,4.630225658416748
2017-09-20,24.92733383178711,36.624366760253906,4.592907905578613
2017-09-21,24.43199920654297,35.99544906616211,4.46735954284668
2017-09-22,23.4060001373291,35.64345932006836,4.423861980438232
2017-09-25,22.999332427978516,35.329017639160156,4.226146697998047
2017-09-26,23.016666412353516,35.936790466308594,4.24987268447876
2017-09-27,22.731332778930664,36.19258117675781,4.343045711517334
2017-09-28,22.639999389648438,35.96964645385742,4.34181022644043
2017-09-29,22.739999771118164,36.16676330566406,4.418177127838135
2017-10-02,22.768667221069336,36.094024658203125,4.423861980438232
2017-10-03,23.209333419799805,36.25123977661133,4.433005332946777
2017-10-04,23.667333602905273,36.01658630371094,4.470076084136963
2017-10-05,23.68866729736328,36.464786529541016,4.4676079750061035
2017-10-06,23.79199981689453,36.44367599487305,4.480703353881836
2017-10-09,22.862667083740234,36.57038879394531,4.581786155700684
2017-10-10,23.70599937438965,36.58447265625,4.669274806976318
2017-10-11,23.639999389648438,36.73700714111328,4.7189507484436035
2017-10-12,23.711999893188477,36.60794448852539,4.721174716949463
2017-10-13,23.704666137695312,36.84025573730469,4.809157848358154
2017-10-16,23.373332977294922,37.51844787597656,4.891702651977539
2017-10-17,23.71666717529297,37.65690231323242,4.887254238128662
2017-10-18,23.976667404174805,37.49027633666992,4.883053779602051
2017-10-19,23.45400047302246,36.60325622558594,4.888490200042725
2017-10-20,23.00666618347168,36.666603088378906,4.866246700286865
2017-10-23,22.468000411987305,36.647830963134766,4.859328746795654
2017-10-24,22.48933219909668,36.86606979370117,4.910240173339844
2017-10-25,21.722667694091797,36.70415115356445,4.786173343658447
2017-10-26,21.744667053222656,36.93882369995117,4.836344242095947
2017-10-27,21.391332626342773,38.26233673095703,4.988831043243408
2017-10-30,21.338666915893555,39.12357711791992,5.037766456604004
2017-10-31,22.101999282836914,39.667991638183594,5.1111674308776855
2017-11-01,21.405332565307617,39.163448333740234,5.1208038330078125
2017-11-02,19.950666427612305,39.449737548828125,5.089664936065674
2017-11-03,20.4060001373291,40.47993469238281,5.157629489898682
2017-11-06,20.185333251953125,40.89060592651367,5.180861473083496
2017-11-07,20.40333366394043,41.022010803222656,5.240175247192383
2017-11-08,20.292667388916016,41.357582092285156,5.169245719909668
2017-11-09,20.19933319091797,41.27311325073242,5.074341773986816
2017-11-10,20.19933319091797,41.13650894165039,5.341752529144287
2017-11-13,21.02666664123535,40.97165298461914,5.255002498626709
2017-11-14,20.579999923706055,40.352264404296875,5.29331111907959
2017-11-15,20.753332138061523,39.820003509521484,5.189511299133301
2017-11-16,20.833332061767578,40.29574203491211,5.229795455932617
2017-11-17,21.003332138061523,40.07200241088867,5.223616123199463
2017-11-20,20.582666397094727,40.0319709777832,5.2908406257629395
2017-11-21,21.187332153320312,40.77617645263672,5.339526653289795
2017-11-22,20.84000015258789,41.204811096191406,5.315537452697754
2017-11-24,21.036666870117188,41.2071647644043,5.365741729736328
2017-11-27,21.12066650390625,40.99991226196289,5.295998573303223
2017-11-28,21.170000076293945,40.75969696044922,5.211169719696045
2017-11-29,20.502666473388672,39.91421890258789,4.857755661010742
2017-11-30,20.59000015258789,40.472381591796875,4.963854789733887
2017-12-01,20.435333251953125,40.28396224975586,4.888919830322266
2017-12-04,20.34666633605957,39.98957824707031,4.616377830505371
2017-12-05,20.246667861938477,39.95189666748047,4.643088340759277
2017-12-06,20.884000778198242,39.803531646728516,4.680680751800537
2017-12-07,20.749332427978516,39.87653350830078,4.748196601867676
2017-12-08,21.0086669921875,39.8883056640625,4.7358317375183105
2017-12-11,21.92733383178711,40.66548538208008,4.814229965209961
2017-12-12,22.735332489013672,40.43704605102539,4.719756603240967
2017-12-13,22.601999282836914,40.5712890625,4.604506015777588
2017-12-14,22.525999069213867,40.55950927734375,4.611680030822754
2017-12-15,22.89666748046875,40.97165298461914,4.7375617027282715
2017-12-18,22.591333389282227,41.548648834228516,4.8943610191345215
2017-12-19,22.073333740234375,41.10589599609375,4.850090980529785
2017-12-20,21.93199920654297,41.061153411865234,4.867155075073242
2017-12-21,22.110666275024414,41.216583251953125,4.844648838043213
2017-12-22,21.68000030517578,41.216583251953125,4.829317092895508
2017-12-26,21.152666091918945,40.17093276977539,4.882983207702637
2017-12-27,20.775999069213867,40.17798614501953,4.87630558013916
2017-12-28,21.02400016784668,40.29103469848633,4.881994724273682
2017-12-29,20.75666618347168,39.8553466796875,4.78554105758667
2018-01-02,21.368667602539062,40.568931579589844,4.930218696594238
2018-01-03,21.149999618530273,40.561866760253906,5.254697322845459
2018-01-04,20.974666595458984,40.75027847290039,5.282397270202637
2018-01-05,21.10533332824707,41.21422576904297,5.327159404754639
2018-01-08,22.42733383178711,41.061153411865234,5.490389347076416
2018-01-09,22.246000289916992,41.05644226074219,5.488903999328613
2018-01-10,22.31999969482422,41.047019958496094,5.5319390296936035
2018-01-11,22.530000686645508,41.28016662597656,5.541830539703369
2018-01-12,22.4146671295166,41.70643615722656,5.514627456665039
2018-01-16,22.67066764831543,41.49448013305664,5.443646430969238
2018-01-17,23.143999099731445,42.17982864379883,5.557658672332764
2018-01-18,22.971332550048828,42.217498779296875,5.550734519958496
2018-01-19,23.334667205810547,42.02908706665039,5.69096040725708
2018-01-22,23.437332153320312,41.68524932861328,5.779500484466553
2018-01-23,23.519332885742188,41.69467544555664,5.908597469329834
2018-01-24,23.05933380126953,41.03052520751953,5.831684112548828
2018-01-25,22.50933265686035,40.2981071472168,5.845285892486572
2018-01-26,22.856666564941406,40.39228820800781,6.017910957336426
2018-01-29,23.302000045776367,39.55622863769531,6.104966640472412
2018-01-30,23.05466651916504,39.32308578491211,6.002823829650879
2018-01-31,23.62066650390625,39.43142318725586,6.0789971351623535
2018-02-01,23.28333282470703,39.51383972167969,5.947920799255371
2018-02-02,22.916667938232422,37.799339294433594,5.775295257568359
2018-02-05,22.208667755126953,36.85494613647461,5.2851176261901855
2018-02-06,22.264667510986328,38.395172119140625,5.578927040100098
2018-02-07,23.0,37.57323455810547,5.658561706542969
2018-02-08,21.01533317565918,36.53934860229492,5.3795928955078125
2018-02-09,20.69466781616211,36.98628616333008,5.739683628082275
2018-02-12,21.048667907714844,38.47604751586914,5.6395182609558105
2018-02-13,21.577333450317383,38.86149215698242,5.753283977508545
2018-02-14,21.487333297729492,39.577999114990234,5.970675468444824
2018-02-15,22.271333694458008,40.90695571899414,6.096311092376709
2018-02-16,22.365999221801758,40.77452850341797,6.030524253845215
2018-02-20,22.31800079345703,40.637393951416016,6.160118103027344
2018-02-21,22.219999313354492,40.45293426513672,5.972899913787842
2018-02-22,23.077999114990234,40.79109573364258,5.992449760437012
2018-02-23,23.469999313354492,41.5004997253418,6.085992813110352
2018-02-26,23.827999114990234,42.321048736572266,6.102077960968018
2018-02-27,23.39933204650879,42.183895111083984,6.089210510253906
2018-02-28,22.87066650390625,42.12004470825195,5.988738536834717
2018-03-01,22.062000274658203,41.38226318359375,5.746466636657715
2018-03-02,22.341333389282227,41.66839599609375,5.8536200523376465
2018-03-05,22.22333335876465,41.81264877319336,5.831596374511719
2018-03-06,21.8799991607666,41.77716064453125,5.9926981925964355
2018-03-07,22.15333366394043,41.38935089111328,5.984778881072998
2018-03-08,21.940000534057617,41.841026306152344,5.968446254730225
2018-03-09,21.81133270263672,42.559879302978516,6.071145534515381
2018-03-12,23.034000396728516,42.971351623535156,6.1807732582092285
2018-03-13,22.78933334350586,42.557518005371094,6.13004207611084
2018-03-14,21.775333404541016,42.19572067260742,6.155532360076904
2018-03-15,21.706666946411133,42.24537658691406,6.170379161834717
2018-03-16,21.42333221435547,42.096412658691406,6.19858980178833
2018-03-19,20.90399932861328,41.45320129394531,5.963992118835449
2018-03-20,20.703332901000977,41.43901062011719,6.176318645477295
2018-03-21,21.101999282836914,40.50022888183594,6.151076793670654
2018-03-22,20.606666564941406,39.92796325683594,5.985025405883789
2018-03-23,20.1026668548584,39.00337600708008,5.765275001525879
2018-03-26,20.278667449951172,40.85492706298828,6.050110340118408
2018-03-27,18.61199951171875,39.807376861572266,5.580907821655273
2018-03-28,17.185333251953125,39.3675422668457,5.477715015411377
2018-03-29,17.742000579833984,39.67494201660156,5.731123447418213
2018-04-02,16.832000732421875,39.414833068847656,5.470291614532471
2018-04-03,17.8353328704834,39.81919479370117,5.576703071594238
